N,종목명,현재가,전일비,등락률,액면가,매출액,자산총계,영업이익
305.0,한국단자,66500.0,하락  100,-0.15%,500.0,12969.0,14251.0,1117.0
306.0,KODEX 단기채권,112035.0,상승  5,0.00%,0.0,,,
307.0,세아베스틸지주,19140.0,하락  90,-0.47%,5000.0,40835.0,36652.0,1967.0
308.0,태광산업,610000.0,"상승  2,000",+0.33%,5000.0,22655.0,47383.0,-994.0
309.0,대상,19460.0,상승  270,+1.41%,1000.0,41075.0,33344.0,1237.0
310.0,동아쏘시오홀딩스,104300.0,하락  400,-0.38%,5000.0,11320.0,19571.0,769.0
311.0,TIGER 미국달러단기채권액티브,13190.0,상승  25,+0.19%,0.0,,,
312.0,TIGER 종합채권(AA-이상)액티브,55800.0,하락  120,-0.21%,0.0,,,
313.0,삼성 레버리지 WTI원유 선물 ETN,1604.0,상승  44,+2.82%,0.0,,,
314.0,케이씨텍,30700.0,"상승  1,650",+5.68%,500.0,2869.0,5000.0,327.0
315.0,TIGER 미국30년국채스트립액티브(합성 H),39205.0,"하락  1,030",-2.56%,0.0,,,
316.0,ACE KRX금현물,18315.0,상승  10,+0.05%,0.0,,,
317.0,교보증권,5570.0,하락  40,-0.71%,5000.0,37430.0,155934.0,703.0
318.0,롯데손해보험,2040.0,보합0,0.00%,1000.0,25767.0,148430.0,3963.0
319.0,SNT다이내믹스,19020.0,하락  450,-2.31%,2500.0,4860.0,10569.0,416.0
320.0,아이에스동서,20950.0,하락  100,-0.48%,500.0,20294.0,42374.0,3405.0
321.0,한화리츠,3515.0,하락  5,-0.14%,500.0,335.0,15864.0,191.0
322.0,솔루스첨단소재,8900.0,상승  180,+2.06%,100.0,4294.0,17067.0,-732.0
323.0,케이카,12880.0,상승  40,+0.31%,500.0,20476.0,5541.0,590.0
324.0,일진하이솔루스,17070.0,상승  250,+1.49%,500.0,787.0,3384.0,-98.0
325.0,한국카본,11920.0,상승  100,+0.85%,500.0,5944.0,7924.0,165.0
326.0,카프로,3660.0,보합0,0.00%,500.0,756.0,2168.0,-395.0
327.0,N2 코스피 변동성 매칭형 양매도 ETN,8775.0,보합0,0.00%,0.0,,,
328.0,비에이치,17770.0,상승  520,+3.01%,500.0,15920.0,10894.0,848.0
329.0,DS단석,34800.0,상승  250,+0.72%,500.0,10704.0,7189.0,762.0
330.0,KODEX 미국빅테크10(H),47310.0,상승  190,+0.40%,0.0,,,
331.0,롯데관광개발,8000.0,상승  210,+2.70%,500.0,3135.0,17641.0,-606.0
332.0,NHN,17880.0,상승  230,+1.30%,500.0,22696.0,34497.0,556.0
333.0,제주항공,7460.0,상승  60,+0.81%,1000.0,17240.0,19809.0,1698.0
334.0,SNT모티브,40550.0,상승  150,+0.37%,5000.0,11363.0,12112.0,1166.0
335.0,KCC글라스,37000.0,하락  100,-0.27%,1000.0,16801.0,22237.0,950.0
336.0,TIGER Fn반도체TOP10,10125.0,상승  415,+4.27%,0.0,,,
337.0,TIGER 미국나스닥100타겟데일리커버드콜,10525.0,상승  145,+1.40%,0.0,,,
338.0,TIGER 리츠부동산인프라,4115.0,상승  15,+0.37%,0.0,,,
339.0,넥센타이어,6000.0,하락  40,-0.66%,500.0,27017.0,42327.0,1870.0
340.0,가온전선,59400.0,"상승  1,600",+2.77%,5000.0,14986.0,8018.0,437.0
341.0,신풍제약,11000.0,상승  470,+4.46%,500.0,2002.0,3501.0,-474.0
342.0,ACE 미국배당다우존스,13095.0,상승  90,+0.69%,0.0,,,
343.0,동원F&B,30200.0,상승  50,+0.17%,1000.0,43608.0,22061.0,1667.0
344.0,쏘카,17720.0,하락  110,-0.62%,100.0,3985.0,6790.0,-97.0
345.0,ACE 미국빅테크TOP7 Plus,19000.0,상승  165,+0.88%,0.0,,,
346.0,JW중외제약,24900.0,상승  200,+0.81%,2500.0,7485.0,6450.0,1003.0
347.0,티웨이항공,2685.0,상승  10,+0.37%,500.0,13488.0,12839.0,1394.0
348.0,KG스틸,5710.0,상승  10,+0.18%,5000.0,34298.0,31955.0,2804.0
349.0,지누스,25550.0,"하락  1,050",-3.95%,500.0,9523.0,10414.0,183.0
350.0,PLUS 200,33640.0,상승  510,+1.54%,0.0,,,
351.0,명신산업,10690.0,상승  150,+1.42%,500.0,17389.0,10449.0,2081.0
352.0,대한해운,1741.0,상승  2,+0.12%,500.0,13974.0,47278.0,2500.0
353.0,TIGER 차이나항셍테크,7215.0,상승  60,+0.84%,0.0,,,
354.0,TIGER 미국달러SOFR금리액티브(합성),59795.0,상승  140,+0.23%,0.0,,,
355.0,삼양홀딩스,65000.0,하락  100,-0.15%,5000.0,32109.0,51367.0,948.0
356.0,후성,5190.0,상승  100,+1.96%,500.0,5232.0,8534.0,-461.0
357.0,PI첨단소재,18920.0,상승  220,+1.18%,500.0,2176.0,5179.0,-39.0
358.0,OCI,62000.0,상승  400,+0.65%,5000.0,12888.0,19905.0,575.0
359.0,동아에스티,60400.0,상승  600,+1.00%,5000.0,6640.0,12644.0,112.0
360.0,한세실업,13750.0,하락  50,-0.36%,500.0,17088.0,12372.0,1682.0
361.0,제이알글로벌리츠,2775.0,하락  5,-0.18%,1000.0,614.0,21248.0,336.0
362.0,대한유화,84200.0,"상승  3,000",+3.69%,5000.0,25000.0,21965.0,-623.0
363.0,전진건설로봇,37500.0,상승  450,+1.21%,500.0,1584.0,1583.0,329.0
364.0,삼아알미늄,37000.0,상승  550,+1.51%,500.0,2680.0,4043.0,38.0
365.0,미래에셋증권2우B,3880.0,보합0,0.00%,5000.0,,,
366.0,율촌화학,21850.0,상승  350,+1.63%,500.0,4145.0,6790.0,-162.0
367.0,TIGER 200 IT,27775.0,상승  840,+3.12%,0.0,,,
368.0,현대홈쇼핑,44600.0,하락  50,-0.11%,5000.0,20645.0,34325.0,600.0
369.0,드림텍,7750.0,상승  60,+0.78%,100.0,10304.0,7953.0,340.0
370.0,유안타증권,2665.0,보합0,0.00%,5000.0,28550.0,164618.0,1291.0
371.0,KODEX 미국반도체MV,25470.0,상승  695,+2.81%,0.0,,,
372.0,화승엔터프라이즈,8610.0,하락  170,-1.94%,500.0,12138.0,13606.0,130.0
373.0,LX홀딩스,6830.0,보합0,0.00%,1000.0,1181.0,16985.0,732.0
374.0,KODEX 반도체,31790.0,"상승  1,290",+4.23%,0.0,,,
375.0,진에어,9930.0,상승  70,+0.71%,1000.0,12772.0,9523.0,1822.0
376.0,신한 레버리지 WTI원유 선물 ETN(H),1032.0,상승  27,+2.69%,0.0,,,
377.0,파미셀,8580.0,상승  70,+0.82%,500.0,562.0,925.0,13.0
378.0,KB KIS CD금리투자 ETN,51435.0,보합0,0.00%,0.0,,,
379.0,바이오노트,5030.0,상승  220,+4.57%,500.0,901.0,15928.0,-470.0
380.0,KODEX 인버스,4645.0,하락  70,-1.48%,0.0,,,
381.0,TIGER 단기채권액티브,55065.0,상승  15,+0.03%,0.0,,,
382.0,유니드,74500.0,"상승  3,100",+4.34%,5000.0,11337.0,12591.0,321.0
383.0,SOL 초단기채권액티브,52460.0,상승  5,+0.01%,0.0,,,
384.0,삼양사,47600.0,하락  200,-0.42%,5000.0,26514.0,32050.0,1132.0
385.0,두산우,122500.0,상승  900,+0.74%,5000.0,,,
386.0,HJ중공업,5820.0,하락  70,-1.19%,5000.0,21621.0,28906.0,-1088.0
387.0,KODEX 미국30년국채타겟커버드콜(합성 H),9115.0,하락  80,-0.87%,0.0,,,
388.0,아세아,230500.0,"하락  4,000",-1.71%,5000.0,21159.0,32721.0,2404.0
389.0,KODEX 인도Nifty50,14185.0,하락  25,-0.18%,0.0,,,
390.0,TIGER TOP10,10965.0,상승  270,+2.52%,0.0,,,
391.0,F&F홀딩스,12320.0,상승  60,+0.49%,500.0,19863.0,38405.0,5144.0
392.0,현대그린푸드,14200.0,상승  300,+2.16%,500.0,18270.0,8803.0,648.0
393.0,퍼시스,41800.0,보합0,0.00%,1000.0,3629.0,5976.0,352.0
394.0,KODEX 자동차,18105.0,하락  105,-0.58%,0.0,,,
395.0,SNT에너지,23150.0,상승  950,+4.28%,500.0,3220.0,4232.0,208.0
396.0,세진중공업,8400.0,하락  90,-1.06%,500.0,3848.0,5440.0,336.0
397.0,한화손해보험,4085.0,하락  30,-0.73%,5000.0,60729.0,181153.0,3065.0
398.0,E1,69300.0,상승  300,+0.43%,5000.0,78277.0,45974.0,932.0
399.0,지역난방공사,40850.0,"상승  1,300",+3.29%,5000.0,39537.0,79684.0,3147.0
400.0,디아이,16660.0,"상승  1,290",+8.39%,500.0,2145.0,2806.0,61.0
401.0,SPC삼립,54600.0,"상승  2,100",+4.00%,5000.0,34333.0,12937.0,917.0
402.0,SOL 조선TOP3플러스,15200.0,상승  15,+0.10%,0.0,,,
403.0,LF,15930.0,상승  230,+1.46%,5000.0,19007.0,27556.0,574.0
404.0,더본코리아,31650.0,상승  300,+0.96%,500.0,4107.0,2084.0,256.0
405.0,KODEX 국고채3년,61865.0,상승  50,+0.08%,0.0,,,
406.0,GS피앤엘,23350.0,"상승  1,100",+4.94%,1000.0,,,
407.0,고려제강,18300.0,하락  100,-0.54%,1000.0,17889.0,24513.0,563.0
408.0,엠앤씨솔루션,49650.0,"상승  1,450",+3.01%,100.0,1809.0,3586.0,215.0
409.0,쿠쿠홈시스,20100.0,상승  50,+0.25%,100.0,9546.0,11381.0,1449.0
410.0,PLUS 고배당주,14315.0,하락  40,-0.28%,0.0,,,
411.0,STX엔진,19460.0,하락  440,-2.21%,2500.0,6304.0,8991.0,189.0
412.0,TIGER 미국테크TOP10타겟커버드콜,14995.0,상승  150,+1.01%,0.0,,,
413.0,KODEX 미국달러SOFR금리액티브(합성),12385.0,상승  35,+0.28%,0.0,,,
414.0,KODEX 국고채30년액티브,120235.0,하락  465,-0.39%,0.0,,,
415.0,TIGER 2차전지소재Fn,4145.0,상승  55,+1.34%,0.0,,,
416.0,SBS,23700.0,상승  850,+3.72%,5000.0,9968.0,13464.0,583.0
417.0,SK이터닉스,12900.0,상승  60,+0.47%,200.0,,,
418.0,키움 CD금리투자 ETN,102570.0,보합0,0.00%,0.0,,,
419.0,해성디에스,25350.0,"상승  1,050",+4.32%,5000.0,6722.0,6887.0,1025.0
420.0,RISE 단기통안채,113945.0,상승  15,+0.01%,0.0,,,
421.0,한일홀딩스,13860.0,하락  110,-0.79%,1000.0,23631.0,35598.0,2620.0
422.0,삼성FN리츠,4685.0,하락  5,-0.11%,500.0,94.0,7337.0,61.0
423.0,HANARO 200,33220.0,상승  540,+1.65%,0.0,,,
424.0,현대퓨처넷,3790.0,하락  20,-0.52%,500.0,1686.0,9097.0,25.0
425.0,한국쉘석유,320000.0,상승  500,+0.16%,5000.0,3205.0,1884.0,423.0
426.0,남양유업,60900.0,상승  600,+1.00%,500.0,9968.0,7907.0,-724.0
427.0,풀무원,10830.0,상승  30,+0.28%,500.0,29935.0,21568.0,620.0
428.0,코람코라이프인프라리츠,4170.0,상승  25,+0.60%,500.0,315.0,12602.0,181.0
429.0,NICE,10910.0,상승  40,+0.37%,500.0,28189.0,34841.0,970.0
430.0,KODEX 코스피,25385.0,상승  270,+1.08%,0.0,,,
431.0,KB스타리츠,3990.0,하락  5,-0.13%,500.0,298.0,10786.0,-268.0
432.0,대신증권우,15520.0,상승  20,+0.13%,5000.0,,,
433.0,동국제강,8130.0,상승  50,+0.62%,5000.0,26321.0,35318.0,2355.0
434.0,흥아해운,1655.0,하락  7,-0.42%,500.0,1648.0,3257.0,246.0
435.0,영진약품,2170.0,상승  115,+5.60%,500.0,2349.0,2266.0,31.0
436.0,PLUS 머니마켓액티브,51510.0,보합0,0.00%,0.0,,,
437.0,KODEX 선진국MSCI World,31665.0,상승  230,+0.73%,0.0,,,
438.0,맵스리얼티1,4165.0,상승  20,+0.48%,0.0,,,
439.0,ACE 글로벌반도체TOP4 Plus SOLACTIVE,27030.0,"상승  1,000",+3.84%,0.0,,,
440.0,아세아시멘트,10150.0,상승  70,+0.69%,500.0,12005.0,21204.0,1469.0
441.0,KODEX 국고채10년액티브,112145.0,하락  345,-0.31%,0.0,,,
442.0,대한제강,16340.0,상승  300,+1.87%,1000.0,14478.0,11158.0,1099.0
443.0,TIGER 미국나스닥100커버드콜(합성),11670.0,상승  120,+1.04%,0.0,,,
444.0,1Q 머니마켓액티브,51545.0,상승  5,+0.01%,0.0,,,
445.0,세아홀딩스,94500.0,상승  700,+0.75%,5000.0,64192.0,57894.0,2008.0
446.0,신도리코,37300.0,상승  50,+0.13%,5000.0,3958.0,10788.0,253.0
447.0,사조대림,40700.0,상승  350,+0.87%,5000.0,20631.0,12630.0,1286.0
448.0,RISE 미국30년국채엔화노출(합성 H),8385.0,하락  100,-1.18%,0.0,,,
449.0,KOSEF 국고채10년,113920.0,하락  305,-0.27%,0.0,,,
450.0,신세계인터내셔날,10410.0,상승  100,+0.97%,1000.0,13543.0,13241.0,487.0
451.0,풍산홀딩스,25750.0,하락  200,-0.77%,5000.0,4067.0,11943.0,678.0
452.0,ACE 200,33565.0,상승  540,+1.64%,0.0,,,
453.0,대상홀딩스,10190.0,하락  300,-2.86%,1000.0,52594.0,41595.0,1146.0
454.0,삼천리,90900.0,상승  300,+0.33%,5000.0,56640.0,44328.0,1745.0
455.0,1Q CD금리액티브(합성),101000.0,상승  10,+0.01%,0.0,,,
456.0,엠씨넥스,20300.0,상승  310,+1.55%,500.0,9325.0,5357.0,182.0
457.0,SNT홀딩스,22350.0,상승  200,+0.90%,500.0,18957.0,27018.0,1790.0
458.0,현대차3우B,152500.0,"하락  1,300",-0.85%,5000.0,,,
459.0,스틱인베스트먼트,8670.0,상승  30,+0.35%,500.0,938.0,2849.0,331.0
460.0,KODEX 미국AI테크TOP10타겟커버드콜,11975.0,상승  215,+1.83%,0.0,,,
461.0,조광피혁,53800.0,하락  700,-1.28%,5000.0,1266.0,5045.0,63.0
462.0,히어로즈 종합채권(AA-이상)액티브,107160.0,하락  180,-0.17%,0.0,,,
463.0,이아이디,1392.0,보합0,0.00%,200.0,2796.0,4678.0,-69.0
464.0,SGC에너지,24550.0,하락  200,-0.81%,5000.0,30241.0,29675.0,1068.0
465.0,애경케미칼,7240.0,상승  60,+0.84%,500.0,17937.0,13084.0,451.0
466.0,KODEX 미국S&P500(H),13810.0,상승  125,+0.91%,0.0,,,
467.0,아모레퍼시픽우,33250.0,"상승  1,550",+4.89%,500.0,,,
468.0,대원제약,15600.0,상승  510,+3.38%,500.0,5270.0,5080.0,322.0
469.0,한국자산신탁,2815.0,하락  5,-0.18%,500.0,2591.0,14801.0,1167.0
470.0,RISE KIS국고채30년Enhanced,82000.0,하락  610,-0.74%,0.0,,,
471.0,애경산업,13060.0,상승  110,+0.85%,1000.0,6689.0,4824.0,619.0
472.0,한섬,14650.0,하락  40,-0.27%,500.0,15286.0,17243.0,1005.0
473.0,백광산업,7600.0,상승  200,+2.70%,500.0,2335.0,4269.0,177.0
474.0,세아제강,120000.0,상승  200,+0.17%,5000.0,18609.0,15359.0,2319.0
475.0,한국철강,8000.0,하락  40,-0.50%,1000.0,9051.0,9725.0,866.0
476.0,TIGER 중장기국채,51745.0,하락  65,-0.13%,0.0,,,
477.0,일동제약,12050.0,상승  320,+2.73%,1000.0,6008.0,6113.0,-539.0
478.0,TIGER 테슬라채권혼합Fn,14530.0,상승  355,+2.50%,0.0,,,
479.0,부광약품,4910.0,상승  155,+3.26%,500.0,1259.0,4290.0,-375.0
480.0,KODEX 26-12 회사채(AA-이상)액티브,10615.0,상승  10,+0.09%,0.0,,,
481.0,TIGER 미국S&P500TR(H),14300.0,상승  125,+0.88%,0.0,,,
482.0,히어로즈 머니마켓액티브,51675.0,상승  25,+0.05%,0.0,,,
483.0,HL홀딩스,33650.0,하락  450,-1.32%,5000.0,12855.0,22982.0,922.0
484.0,BGF,3460.0,상승  15,+0.44%,1000.0,4432.0,21713.0,705.0
485.0,서연이화,12220.0,상승  20,+0.16%,500.0,35743.0,23579.0,1931.0
486.0,CJ4우(전환),77800.0,상승  800,+1.04%,5000.0,,,
487.0,미래에셋 레버리지 원유선물혼합 ETN(H),7870.0,상승  185,+2.41%,0.0,,,
488.0,TIGER 2차전지TOP10,8635.0,상승  100,+1.17%,0.0,,,
489.0,한투 KIS CD금리투자 ETN,53285.0,보합0,0.00%,0.0,,,
490.0,KODEX 미국나스닥100(H),16720.0,상승  190,+1.15%,0.0,,,
491.0,KODEX 은행,8200.0,상승  35,+0.43%,0.0,,,
492.0,TIMEFOLIO 글로벌AI인공지능액티브,27820.0,상승  965,+3.59%,0.0,,,
493.0,신성통상,2170.0,상승  10,+0.46%,500.0,15079.0,11626.0,1218.0
494.0,남해화학,6270.0,상승  20,+0.32%,1000.0,15881.0,8335.0,111.0
495.0,한전산업,9550.0,상승  50,+0.53%,500.0,3633.0,2036.0,260.0
496.0,KISCO홀딩스,19160.0,보합0,0.00%,1000.0,15419.0,18025.0,1493.0
497.0,한국금융지주우,52900.0,상승  100,+0.19%,5000.0,,,
498.0,KODEX 미국30년국채액티브(H),9055.0,하락  105,-1.15%,0.0,,,
499.0,롯데이노베이트,20400.0,상승  680,+3.45%,5000.0,11967.0,9441.0,569.0
500.0,유나이티드제약,18610.0,상승  30,+0.16%,500.0,2789.0,4689.0,549.0
501.0,아세아제지,7020.0,상승  10,+0.14%,1000.0,9083.0,10482.0,876.0
502.0,삼화콘덴서,28850.0,"상승  1,300",+4.72%,1000.0,2808.0,3080.0,237.0
503.0,KODEX 미국배당다우존스,11105.0,상승  70,+0.63%,0.0,,,
504.0,광동제약,5710.0,상승  80,+1.42%,1000.0,15145.0,10781.0,421.0
505.0,예스코홀딩스,49550.0,상승  50,+0.10%,5000.0,14305.0,13580.0,575.0
506.0,삼일제약,13670.0,하락  210,-1.51%,500.0,1963.0,3707.0,65.0
507.0,TIGER 글로벌자율주행&전기차SOLACTIVE,11525.0,상승  245,+2.17%,0.0,,,
508.0,엘브이엠씨홀딩스,1716.0,상승  20,+1.18%,0.0,2605.0,6518.0,-156.0
509.0,KOSEF 200,33065.0,상승  490,+1.50%,0.0,,,
510.0,농심홀딩스,63300.0,하락  200,-0.31%,5000.0,7695.0,15051.0,753.0
511.0,KODEX ESG종합채권(A-이상)액티브,113530.0,상승  135,+0.12%,0.0,,,
512.0,한화3우B,15040.0,상승  40,+0.27%,5000.0,,,
513.0,KODEX 미국30년국채울트라선물(H),7465.0,하락  80,-1.06%,0.0,,,
514.0,국도화학,32150.0,상승  300,+0.94%,5000.0,13118.0,15096.0,192.0
515.0,LX하우시스,32150.0,하락  50,-0.16%,5000.0,35258.0,23848.0,1098.0
516.0,LG생활건강우,136800.0,상승  700,+0.51%,5000.0,,,
517.0,한진,19170.0,상승  20,+0.10%,5000.0,28075.0,42014.0,1225.0
518.0,부국증권,27500.0,하락  50,-0.18%,5000.0,8150.0,17705.0,691.0
519.0,삼성 인버스 2X 코스닥150 선물 ETN,7050.0,하락  55,-0.77%,0.0,,,
520.0,수산인더스트리,19730.0,상승  30,+0.15%,200.0,3247.0,6032.0,502.0
521.0,모토닉,8420.0,하락  100,-1.17%,500.0,2443.0,4802.0,152.0
522.0,자화전자,12500.0,상승  390,+3.22%,500.0,5033.0,6926.0,-164.0
523.0,백산,12870.0,상승  80,+0.63%,500.0,4177.0,3519.0,531.0
524.0,KODEX 25-11 회사채(A+이상)액티브,10725.0,상승  10,+0.09%,0.0,,,
525.0,송원산업,11290.0,상승  290,+2.64%,500.0,10300.0,10897.0,585.0
526.0,HD현대에너지솔루션,24100.0,"상승  2,350",+10.80%,5000.0,5461.0,5021.0,175.0
527.0,디앤디플랫폼리츠,3045.0,상승  10,+0.33%,1000.0,202.0,8530.0,104.0
528.0,CR홀딩스,5740.0,상승  40,+0.70%,500.0,8169.0,16218.0,394.0
529.0,TIGER 헬스케어,37175.0,하락  70,-0.19%,0.0,,,
530.0,이리츠코크렙,4220.0,상승  20,+0.48%,500.0,224.0,6826.0,174.0
531.0,아이마켓코리아,7960.0,하락  10,-0.13%,500.0,34256.0,13737.0,511.0
532.0,PLUS 종합채권(AA-이상)액티브,113565.0,하락  105,-0.09%,0.0,,,
533.0,에어부산,2270.0,하락  10,-0.44%,1000.0,8904.0,13581.0,1598.0
534.0,제주은행,8220.0,상승  20,+0.24%,5000.0,3712.0,71627.0,26.0
535.0,KG케미칼,3835.0,상승  75,+1.99%,1000.0,89331.0,78181.0,4426.0
536.0,DB,1301.0,상승  2,+0.15%,500.0,4586.0,8794.0,370.0
537.0,한일현대시멘트,13490.0,상승  20,+0.15%,5000.0,5047.0,8383.0,480.0
538.0,대동,10120.0,상승  30,+0.30%,1000.0,14334.0,19564.0,654.0
539.0,삼성 레버리지 천연가스 선물 ETN C,5175.0,하락  185,-3.45%,0.0,,,
540.0,RISE 200위클리커버드콜,8375.0,상승  5,+0.06%,0.0,,,
541.0,신성이엔지,1243.0,상승  13,+1.06%,500.0,5765.0,5877.0,74.0
542.0,한국토지신탁,1004.0,하락  1,-0.10%,1000.0,2701.0,18866.0,312.0
543.0,현대코퍼레이션,19160.0,보합0,0.00%,5000.0,65804.0,20597.0,993.0
544.0,TIGER 투자등급회사채액티브,114895.0,하락  50,-0.04%,0.0,,,
545.0,화승인더,4565.0,상승  85,+1.90%,500.0,14666.0,16533.0,247.0
546.0,삼진제약,18120.0,상승  180,+1.00%,1000.0,2921.0,4199.0,205.0
547.0,PLUS K방산,19825.0,하락  105,-0.53%,0.0,,,
548.0,서울가스,49900.0,상승  50,+0.10%,5000.0,17174.0,17772.0,-32.0
549.0,이연제약,13420.0,상승  60,+0.45%,500.0,1511.0,4998.0,40.0
550.0,KODEX 미국AI전력핵심인프라,13525.0,상승  485,+3.72%,0.0,,,
551.0,삼양패키징,15790.0,하락  90,-0.57%,5000.0,4217.0,6420.0,325.0
552.0,SIMPAC,3800.0,상승  20,+0.53%,500.0,6094.0,10579.0,175.0
553.0,TIGER 미국S&P500타겟데일리커버드콜,11415.0,상승  130,+1.15%,0.0,,,
554.0,SOL AI반도체소부장,10950.0,상승  355,+3.35%,0.0,,,
555.0,화신,7080.0,상승  20,+0.28%,500.0,18028.0,11968.0,837.0
556.0,TIGER 글로벌리튬&2차전지SOLACTIVE(합성),6590.0,상승  100,+1.54%,0.0,,,
557.0,TIGER 일본니케이225,22000.0,하락  335,-1.50%,0.0,,,
558.0,일양약품,12840.0,상승  620,+5.07%,2500.0,3705.0,4595.0,248.0
559.0,유진투자증권,2520.0,상승  10,+0.40%,5000.0,16477.0,86993.0,270.0
560.0,ACE CD금리&초단기채권액티브,101945.0,상승  15,+0.01%,0.0,,,
561.0,잇츠한불,11000.0,상승  250,+2.33%,500.0,1392.0,4986.0,81.0
562.0,에이프로젠,793.0,상승  9,+1.15%,500.0,1506.0,5944.0,-889.0
563.0,대한제당,2670.0,보합0,0.00%,500.0,13323.0,11854.0,472.0
564.0,동국홀딩스,7510.0,상승  30,+0.40%,5000.0,18411.0,24216.0,601.0
565.0,한국화장품제조,52600.0,상승  300,+0.57%,500.0,1093.0,892.0,90.0
566.0,넥센,4450.0,상승  15,+0.34%,500.0,30361.0,50610.0,2210.0
567.0,삼성SDI우,146900.0,상승  200,+0.14%,5000.0,,,
568.0,YG PLUS,3745.0,상승  15,+0.40%,500.0,2236.0,2255.0,212.0
569.0,종근당홀딩스,47400.0,하락  100,-0.21%,2500.0,8798.0,14560.0,170.0
570.0,대성에너지,8630.0,하락  50,-0.58%,1000.0,9995.0,8032.0,204.0
571.0,대원강업,3825.0,하락  10,-0.26%,500.0,11068.0,10263.0,592.0
572.0,케이씨,17480.0,상승  670,+3.99%,500.0,7270.0,10623.0,664.0
573.0,콜마홀딩스,6850.0,상승  50,+0.74%,500.0,6373.0,12897.0,169.0
574.0,현대차증권,7390.0,하락  30,-0.40%,5000.0,15822.0,115853.0,652.0
575.0,KOSEF 인도Nifty50(합성),26020.0,하락  25,-0.10%,0.0,,,
576.0,ACE 베트남VN30(합성),21680.0,하락  80,-0.37%,0.0,,,
577.0,TIGER 미국필라델피아반도체레버리지(합성),26845.0,"상승  1,240",+4.84%,0.0,,,
578.0,TIGER 은행고배당플러스TOP10,13520.0,상승  20,+0.15%,0.0,,,
579.0,TIMEFOLIO 미국나스닥100액티브,27440.0,상승  945,+3.57%,0.0,,,
580.0,TIGER 27-04회사채(A+이상)액티브,52205.0,상승  20,+0.04%,0.0,,,
581.0,삼영무역,12630.0,상승  20,+0.16%,500.0,4768.0,6756.0,172.0
582.0,SOL 미국배당다우존스(H),11200.0,상승  30,+0.27%,0.0,,,
583.0,코리아써키트,9810.0,상승  280,+2.94%,500.0,13322.0,12365.0,-321.0
584.0,대덕,6830.0,상승  70,+1.04%,500.0,12793.0,18353.0,313.0
585.0,KODEX 테슬라커버드콜채권혼합액티브,9875.0,상승  155,+1.59%,0.0,,,
586.0,신대양제지,5710.0,상승  40,+0.71%,500.0,6454.0,8762.0,585.0
587.0,SOL 26-12 회사채(AA-이상)액티브,50810.0,상승  30,+0.06%,0.0,,,
588.0,삼화전기,34650.0,"상승  2,750",+8.62%,1000.0,2025.0,1392.0,78.0
589.0,삼성 인버스 2X 천연가스 선물 ETN C,45800.0,상승  430,+0.95%,0.0,,,
590.0,NH투자증권우,12130.0,하락  90,-0.74%,5000.0,,,
591.0,광주신세계,28700.0,보합0,0.00%,1000.0,1796.0,9345.0,549.0
592.0,GS글로벌,2760.0,상승  5,+0.18%,2500.0,39165.0,14011.0,765.0
593.0,RISE 비메모리반도체액티브,10255.0,상승  340,+3.43%,0.0,,,
594.0,대원전선,3030.0,하락  20,-0.66%,500.0,5154.0,2349.0,131.0
595.0,이지스밸류리츠,4410.0,하락  15,-0.34%,1000.0,104.0,5205.0,6.0
596.0,SK증권,480.0,상승  6,+1.27%,500.0,11445.0,64491.0,131.0
597.0,ACE 국고채10년,89640.0,하락  275,-0.31%,0.0,,,
598.0,LS네트웍스,2870.0,상승  20,+0.70%,5000.0,3796.0,13092.0,116.0
599.0,JW홀딩스,3045.0,상승  20,+0.66%,500.0,9281.0,11763.0,1449.0
600.0,RISE KOFR금리액티브(합성),102410.0,보합0,0.00%,0.0,,,
601.0,TIGER 반도체,32865.0,"상승  1,375",+4.37%,0.0,,,
602.0,한농화성,14230.0,상승  330,+2.37%,500.0,2124.0,2374.0,-24.0
603.0,도화엔지니어링,6580.0,하락  10,-0.15%,500.0,5750.0,6051.0,219.0
604.0,KPX홀딩스,52500.0,상승  100,+0.19%,5000.0,12070.0,19286.0,654.0
605.0,이월드,1564.0,상승  8,+0.51%,1000.0,1153.0,4217.0,79.0
606.0,환인제약,11900.0,하락  50,-0.42%,500.0,2304.0,4012.0,302.0
607.0,DB금융투자,5190.0,보합0,0.00%,5000.0,12070.0,102120.0,213.0
608.0,TIGER 글로벌AI액티브,19120.0,상승  665,+3.60%,0.0,,,
609.0,한화갤러리아,1135.0,보합0,0.00%,500.0,4345.0,18551.0,98.0
610.0,휴스틸,3910.0,보합0,0.00%,1000.0,7648.0,13260.0,1232.0
611.0,TIGER 미국나스닥100TR(H),17225.0,상승  215,+1.26%,0.0,,,
612.0,신한 인버스0.5X S&P500 VIX S/T선물 ETN,36585.0,상승  865,+2.42%,0.0,,,
613.0,흥국화재,3415.0,하락  15,-0.44%,5000.0,33524.0,120316.0,4078.0
614.0,ACE 미국S&P500채권혼합액티브,13215.0,상승  45,+0.34%,0.0,,,
615.0,신세계 I&C,14320.0,상승  580,+4.22%,500.0,6189.0,4766.0,400.0
616.0,스카이라이프,4600.0,상승  15,+0.33%,2500.0,10256.0,12157.0,141.0
617.0,주성코퍼레이션,4100.0,보합0,0.00%,500.0,239.0,341.0,-13.0
618.0,대한제분,128100.0,상승  500,+0.39%,5000.0,14415.0,14014.0,549.0
