CNT,LOTID,WNO,REFX,REFY,WSIZE,FZ,CX,CY,FX,FY,STIME,ETIME,EQPID,DEVICE,CUSTOMER,PCID,OPID,PROGRAMNAME,GOODFLAG,SORTFLAG,TMODE,PARA,R1,R2,R3,R4,R5,SI,SCNT,SCT,SIT,STOPTIME,DT,RT,SAT,REPBINPER,SHOT,TESTDIE,GOOD,FAIL,BIN1,BIN2,BIN3,BIN4,BIN5,BIN6,BIN7,BIN8,BIN9,BIN10,BIN11,BIN12,BIN13,BIN14,BIN15,BIN16,BIN17,BIN18,BIN19,BIN20,BIN21,BIN22,BIN23,BIN24,BIN25,BIN26,BIN27,BIN28,BIN29,BIN30,BIN31,BIN32,BIN33,BIN34,BIN35,BIN36,BIN37,BIN38,BIN39,BIN40,BIN41,BIN42,BIN43,BIN44,BIN45,BIN46,BIN47,BIN48,BIN49,BIN50,BIN51,BIN52,BIN53,BIN54,BIN55,BIN56,BIN57,BIN58,BIN59,BIN60,BIN61,BIN62,BIN63,BIN64,BIN65,BIN66,BIN67,BIN68,BIN69,BIN70,BIN71,BIN72,BIN73,BIN74,BIN75,BIN76,BIN77,BIN78,BIN79,BIN80,BIN81,BIN82,BIN83,BIN84,BIN85,BIN86,BIN87,BIN88,BIN89,BIN90,BIN91,BIN92,BIN93,BIN94,BIN95,BIN96,BIN97,BIN98,BIN99,BIN100,BIN101,BIN102,BIN103,BIN104,BIN105,BIN106,BIN107,BIN108,BIN109,BIN110,BIN111,BIN112,BIN113,BIN114,BIN115,BIN116,BIN117,BIN118,BIN119,BIN120,BIN121,BIN122,BIN123,BIN124,BIN125,BIN126,BIN127,BIN128,OD,REALDIE,AVGCTIME,AVGITIME,SUMLOSSTIME,WTIME,BOSTID,PCT,ZHEIGHT,ZMOVE,PTEMP
0,13AY18,4,51,1,8,5,1420,1420,-25048,-92472,20240111225738,20240112015107,IPST002,ZM918,ZINITIX,ZM918CP-A0118,223098,ZM918_18P_CP_R00,1,P1,ALLBIN,18,0,0,408,0,315,100,0,7070.17,1038.08,69.47,0,2227.21,0,73.53,866,14357,14248,109,14248,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,11,34,0,11,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,14357,8.256,0.486,69.47,173.48,,16.95,30913,500,30.1
0,60T23Z,4,17,18,8,5,3750,3750,-71692,-63561,20240111232256,20240112015214,IPS52T007,SM5714A,SI-MITUS,SM5714-A19E,523225,SM5714A_FR08_BBA_R902,1,NORMAL,ALLBIN,8,6,0,188,0,158,200,0,6412.33,130.66,0,0,2412.83,0,55.67,321,1978,1796,182,1796,0,6,4,4,0,14,2,0,1,3,1,0,19,0,1,1,1,0,0,2,8,0,0,1,0,2,0,1,3,0,0,5,0,10,25,2,0,1,0,2,0,2,3,44,4,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1978,20.423,0.275,0,149.3,,14.06,23181,500,30
0,GSQPT00000,1,236,21,12,5,980,1460,84336,-116184,20240112003726,20240112020411,IPST014,NO3S001_01,WISOL,NO3S001_01-A0225-R2,224062,NO3S001_01_25P_FT_R007,1,NORMAL,ALLBIN,25,54,0,46717,0,1954,50,0,717.44,1613.03,137.36,0,2648.93,0,0,1934,46855,0,46855,0,185,0,0,0,0,0,0,0,2,68,46600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,46855,0,0,137.36,86.75,,105.53,26455,-500,30
0,KC19343,5,10,47,8,5,2630,2630,-94643,1625,20240112010334,20240112021233,IPS52T020,SM5461,SI-MITUS,SM5461-A0224,224083,SM5461_FR24P2_LBE_R001,1,P2,NORMAL,24,0,0,132,0,98,200,0,3514.42,111.53,0,0,511.41,0,10.61,217,3996,3866,130,3866,0,0,0,0,0,6,23,1,1,31,0,1,3,23,0,14,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,170,3989,16.724,0.378,0,68.98,,13.23,23849,500,30
0,13AD65,9,19,29,8,5,2100,2100,-79057,-54342,20240112013811,20240112021717,IPST018,SM3010A_X,SI-MITUS,SM3010P2-A0318,523215,SM3010AX_FR18P2_BBC_R190,1,P2,NORMAL,18,0,0,59,0,59,200,0,1843.79,246.82,0,0,253.56,0,96.61,425,6502,6316,186,6316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,3,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,1,2,0,0,0,5,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,120,6421,4.381,0.464,0,39.1,,14.57,22949,500,30
0,60RZ75,3,17,18,8,5,3750,3750,-71701,-63538,20240112000006,20240112022011,IPS52T021,SM5714A,SI-MITUS,SM5714-A12E,224062,SM5714A_FR08_BBA_R902,1,NORMAL,ALLBIN,8,10,0,137,0,124,200,0,6448.11,132.44,0,0,1823.52,0,54.42,321,1978,1837,141,1837,0,10,1,3,0,13,0,0,1,6,1,0,13,0,0,1,4,0,0,0,1,0,0,2,1,1,0,0,2,2,0,3,1,4,14,0,0,1,0,3,0,6,0,32,8,1,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1978,20.427,0.277,0,140.08,,14.06,23728,500,29.9
0,139R21,1,19,29,8,5,2100,2100,-78931,-54633,20240112014119,20240112022029,IPS52T002,SM3010_S,SI-MITUS,SM3010P1-A0418,523215,SM3010S_FR18P1_LBD_R182,1,P1,ALLBIN,18,5,0,14,0,19,200,0,2055.65,241.85,0,0,51.47,0,15.79,426,6502,6439,63,6439,0,5,1,4,23,4,0,0,0,7,1,3,0,1,1,0,0,0,0,0,1,2,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,6502,4.9,0.413,0,39.17,,18.77,23345,500,30
0,3355170,15,18,29,8,5,1600,1200,-68022,-61817,20240112013935,20240112022529,AT207,KTU1188GEFAE-TR-DHALA,KINETIC,KTU1188CP-A0116,220078,DH1188G_AFAEAD16_MCP02,1,P1,ALLBIN,16,83,0,47,0,94,200,0,1751.13,858.73,0,0,142.15,0,96.92,974,14767,14760,7,14760,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14767,1.83937,0.52878,0,45.9,,14.06,29031,500,30.3
0,KC19330,17,10,47,8,5,2630,2630,-94646,1634,20240112010008,20240112022535,IPS52T015,SM5461,SI-MITUS,SM5461-A0424,224062,SM5461_FR24P2_LBE_R001,1,P2,NORMAL,24,0,0,402,0,170,200,0,3488.6,111.23,0,0,1526.46,0,19.9,217,3996,3661,335,3661,0,0,0,0,0,13,7,21,0,187,0,5,5,1,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,170,3983,16.632,0.374,0,85.45,,12.63,23487,500,30
0,QJJ0532,2,38,20,8,3,1960,1160,-42622,-84106,20240112012730,20240112022751,IPST017,SM5109C_C,SI-MITUS,SM5109C-A0136,224062,SM5109CC_FR36_BB_R110,1,NORMAL,ALLBIN,36,6,0,782,0,354,200,0,1907.25,301.52,0,0,1410.7,0,90.86,442,12424,12352,72,12352,3,3,0,0,2,0,9,3,16,0,24,1,2,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,12424,4.522,0.6,0,60.35,,16.11,23287,500,30
0,3266180,23,1,67,8,5,1410,1410,-95191,-242,20240111234248,20240112022826,AT208,KTC2110ECAA-TR-DBAAA,KINETIC,KTC2110FT-A0208,222003,DB2110_UAAAD8_FT10,1,NORMAL,ALLBIN,8,9,0,29,0,37,100,0,8654.91,1252.19,0,0,27.89,0,2.63,1874,14545,14480,65,14480,0,0,0,8,27,0,0,0,0,4,1,0,1,1,0,0,1,0,0,0,0,1,0,0,10,0,0,4,0,1,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,14545,4.692,0.526,0,165.63,,15.73,31346,500,30
0,139S29,1,19,29,8,5,2100,2100,-78964,-54644,20240112015142,20240112023034,IPST803,SM3010_S,SI-MITUS,SM3010P1-A0118,523215,SM3010S_FR18P1_BBD_R182,1,P1,ALLBIN,18,2,0,11,0,13,200,0,2054.43,233.74,0,0,42.6,0,30.77,426,6502,6443,59,6443,0,2,3,0,27,2,1,1,0,5,0,1,0,0,0,0,0,0,0,0,1,2,1,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,6502,4.899,0.421,0,38.87,,17.63,23356,500,30
0,13AN30,17,19,29,8,5,2100,2100,-78923,-54641,20240112014644,20240112023241,IPST802,SM3010A_V,SI-MITUS,SM3010P2-A0118,223098,SM3010AV_FR18P2_BBC_R190,1,P2,NORMAL,18,0,0,144,0,138,200,0,1849.48,325.59,0,0,580.22,0,99.31,426,6502,6338,164,6338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,5,1,8,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,8,0,0,2,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,130,6417,4.382,0.684,0,45.95,,14.78,23214,500,30
0,60T5YP,6,17,18,8,5,3750,3750,-71704,-63555,20240112003245,20240112023932,IPS52T017,SM5714A,SI-MITUS,SM5714-A01E,523225,SM5714A_FR08_BBA_R902,1,NORMAL,ALLBIN,8,9,0,67,0,70,200,0,6515.38,128.87,0,0,962.09,0,50,321,1978,1876,102,1876,0,9,0,0,0,6,2,0,2,1,1,0,13,0,0,0,3,0,1,0,1,0,0,1,1,0,0,0,2,0,0,1,1,7,4,1,0,2,0,3,0,3,2,25,4,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,1978,20.408,0.275,0,126.78,,13.18,23857,500,30
0,60KW2H,24,17,18,8,5,3750,3750,-71709,-63557,20240111234243,20240112024254,IPS52T003,SM5038,SI-MITUS,SM5714-A13E,224063,SM5038_FR08_BBA_R222,1,NORMAL,ALLBIN,8,21,0,265,0,211,200,0,7275.59,148.56,0,0,3384.76,0,47.2,321,1978,1827,151,1827,2,17,0,1,0,2,0,0,2,0,0,0,25,0,0,3,0,0,0,1,0,1,0,6,3,3,1,28,4,0,0,0,4,1,5,3,0,0,0,6,0,0,0,1,27,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,1978,23.703,0.335,0,180.18,,13.36,23553,500,30
0,13B242,2,55,10,8,5,1750,2940,-195,-64896,20240112004746,20240112025244,AT209,KTZ8866EKAA-TR-DBAAA,KINETIC,KTZ8866FT-A0106,222110,5BX8866XXX_WGC06_M1F04,1,NORMAL,ALLBIN,6,6,0,86,0,90,100,0,6931.71,423.34,0,0,140.16,0,13.04,973,5545,5436,109,5436,0,0,0,5,0,75,6,1,2,0,0,0,1,0,1,0,2,0,0,0,0,3,4,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,5545,7.214,0.333,0,124.97,,13.87,30176,500,30
0,YFL0503,4,37,6,8,5,2620,2970,-4,-80041,20240112004528,20240112025247,AT203,HL7132FWL01,HALOMICRO,HL7132FT-A0608,220078,HL7132FWL01_402_V05_T08,1,NORMAL,ALLBIN,8,10,0,28,0,37,0,0,7009.82,255.71,0,0,371.52,0,15.79,486,3597,3444,153,3444,0,0,0,0,8,25,0,0,0,50,1,0,0,0,0,0,4,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,3,1,0,0,0,3,0,6,0,6,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3597,14.588,0.415,0,127.32,,12.95,31638,500,29.9
0,13AD65,10,19,29,8,5,2100,2100,-79053,-54333,20240112021847,20240112025430,IPST018,SM3010A_X,SI-MITUS,SM3010P2-A0318,523215,SM3010AX_FR18P2_BBC_R190,1,P2,NORMAL,18,0,0,11,0,11,200,0,1848.71,246.12,0,0,47.15,0,100,426,6502,6312,190,6312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,1,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,12,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,120,6418,4.382,0.462,0,35.72,,14.52,22948,500,30
0,60T4NW,6,17,18,8,5,3750,3750,-71700,-63560,20240112004823,20240112025824,IPS52T016,SM5714A,SI-MITUS,SM5714-A20E,523225,SM5714A_FR08_BBA_R902,1,NORMAL,ALLBIN,8,13,0,111,0,106,200,0,6323.1,129.23,0,0,1348.24,0,43.55,321,1978,1831,147,1831,0,15,1,3,0,20,0,0,3,4,0,0,10,0,0,0,7,0,1,3,8,0,0,1,1,0,0,2,3,3,0,1,0,18,6,1,0,0,1,0,3,2,1,19,4,0,1,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1978,20.393,0.274,0,130.02,,13.96,23505,500,30
0,N22954.1,18,116,12,8,5,460,650,-43489,-88721,20240112014746,20240112025931,AT200,NL2A003,NRLAB,NL2A003-A0164,222110,NL2A003_64P_CP_R001,1,NORMAL,ALLBIN,64,247,0,0,0,31,50,0,1490.03,2735.71,0,0,70.92,0,0,1728,97162,86265,10897,86265,249,0,7801,0,0,1237,874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,97162,0.899,1.598,0,71.75,,14.04,22157,500,30
0,139R21,2,19,29,8,5,2100,2100,-78932,-54640,20240112022146,20240112030149,IPS52T002,SM3010_S,SI-MITUS,SM3010P1-A0418,523215,SM3010S_FR18P1_LBD_R182,1,P1,ALLBIN,18,1,0,33,0,33,200,0,2055.06,223.45,0,0,123.36,0,70.59,426,6502,6452,50,6452,0,1,0,0,26,6,4,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,6502,4.898,0.408,0,40.05,,14.07,23346,500,30
0,139S29,2,19,29,8,5,2100,2100,-78949,-54626,20240112023151,20240112031050,IPST803,SM3010_S,SI-MITUS,SM3010P1-A0118,523215,SM3010S_FR18P1_BBD_R182,1,P1,ALLBIN,18,8,0,10,0,17,200,0,2053.26,242.6,0,0,41.44,0,11.11,426,6502,6425,77,6425,0,8,2,3,23,8,2,0,0,9,0,1,1,0,0,0,0,0,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,6502,4.896,0.42,0,38.98,,14.12,23357,500,30
0,3355170,16,18,29,8,5,1600,1200,-68027,-61811,20240112022701,20240112031523,AT207,KTU1188GEFAE-TR-DHALA,KINETIC,KTU1188CP-A0116,220078,DH1188G_AFAEAD16_MCP02,1,P1,ALLBIN,16,66,0,56,0,88,200,0,1750.31,856.19,0,0,294.09,0,88.52,974,14767,14748,19,14748,0,0,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14767,1.83946,0.53644,0,48.37,,15.11,29032,500,29.8
0,13AN30,18,19,29,8,5,2100,2100,-78950,-54663,20240112023358,20240112031529,IPST802,SM3010A_V,SI-MITUS,SM3010P2-A0118,223098,SM3010AV_FR18P2_BBC_R190,1,P2,NORMAL,18,0,0,80,0,72,200,0,1850.29,340.26,0,0,299.04,0,97.5,426,6502,6337,165,6337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1,2,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,130,6422,4.384,0.684,0,41.52,,16.74,23214,500,30
0,KC13246,17,77,17,8,5,1240,1240,-22,-75784,20240112005700,20240112032334,E364BT002,HL5095KAWL01,HALOMICRO,HL5095KFT-E0212,224062,HL5095KAWL01_104KL_V03,1,NORMAL,NORMAL,12,0,0,1922,0,1341,200,0,4862.54,512.88,0,0,3336.25,0,79.81,1607,18331,17720,611,17720,0,0,0,0,1,0,216,1,4,1,181,138,35,0,4,1,0,0,0,10,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,18331,3.07935,0.21487,0,146.57,,9.99,26824,-500,30
0,KC19343,6,10,47,8,5,2630,2630,-94650,1620,20240112021326,20240112032447,IPS52T020,SM5461,SI-MITUS,SM5461-A0224,224083,SM5461_FR24P2_LBE_R001,1,P2,NORMAL,24,0,0,142,0,102,200,0,3502.82,113.03,0,0,664.28,0,10.56,217,3996,3860,136,3860,0,0,0,0,0,8,6,2,0,39,0,4,5,1,0,32,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,170,3987,16.712,0.379,0,71.35,,14.19,23851,500,30
0,QJJ0532,3,38,20,8,3,1960,1160,-42629,-84127,20240112022911,20240112032715,IPST017,SM5109C_C,SI-MITUS,SM5109C-A0136,224062,SM5109CC_FR36_BB_R110,1,NORMAL,ALLBIN,36,4,0,669,0,322,200,0,1907.76,297.73,0,0,1277.97,0,93.16,442,12424,12378,46,12378,3,1,0,0,0,0,9,1,11,0,12,0,3,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,12424,4.521,0.594,0,58.07,,13.2,23285,500,30
0,60T2BY,1,17,18,8,5,3750,3750,-71704,-63557,20240112004811,20240112033110,IPS52T008,SM5714A,SI-MITUS,SM5714-A02E,224062,SM5714A_FR08_BBA_R902,1,NORMAL,ALLBIN,8,16,0,174,0,143,200,0,6417,146.63,1121.08,0,2093.58,0,46.84,321,1978,1790,188,1790,0,16,0,4,0,5,4,0,7,4,1,0,31,2,0,0,0,0,0,2,1,0,0,4,1,8,2,0,2,8,0,2,8,4,21,6,0,3,0,3,0,3,0,21,6,1,0,1,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,1978,20.417,0.283,1121.08,162.98,,16.04,23266,500,30
0,13AD65,11,19,29,8,5,2100,2100,-79037,-54356,20240112025600,20240112033131,IPST018,SM3010A_X,SI-MITUS,SM3010P2-A0318,523215,SM3010AX_FR18P2_BBC_R190,1,P2,NORMAL,18,0,0,2,0,2,200,0,1849.09,248.54,23.01,0,9.14,0,100,426,6502,6338,164,6338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,4,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,1,1,0,0,0,3,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,120,6424,4.38,0.463,23.01,35.52,,14.55,22948,500,30
